shipment_id,order_id,carrier,shipping_cost,ship_date,delivery_date
42802,1104,DHL,6,2023-07-11,2023-07-16
42803,26224,BlueDart,48,2023-02-02,2023-02-12
42804,17487,UPS,31,2023-11-11,2023-11-13
42805,22675,DHL,9,2023-05-05,2023-05-10
42806,46339,FedEx,35,2023-05-21,2023-05-28
42807,32431,UPS,9,2023-03-15,2023-03-17
42808,14400,UPS,29,2023-04-25,2023-04-30
42809,47032,DHL,30,2023-05-10,2023-05-18
42810,21151,BlueDart,38,2023-03-13,2023-03-17
42811,26196,DHL,20,2023-03-17,2023-03-24
42812,5385,BlueDart,6,2023-02-21,2023-02-25
42813,45122,BlueDart,17,2023-06-20,2023-06-25
42814,47674,UPS,39,2023-12-01,2023-12-03
42815,25835,FedEx,27,2023-07-14,2023-07-24
42816,11516,BlueDart,21,2023-03-21,2023-03-31
42817,18856,FedEx,33,2023-01-15,2023-01-20
42818,23909,FedEx,46,2023-11-12,2023-11-16
42819,6237,DHL,25,2023-11-25,2023-11-28
42820,28655,BlueDart,23,2023-09-18,2023-09-26
42821,2432,FedEx,48,2023-08-16,2023-08-18
42822,45746,DHL,19,2023-10-24,2023-10-28
42823,37912,FedEx,31,2023-04-24,2023-05-01
42824,1790,DHL,27,2023-09-29,2023-10-04
42825,24228,DHL,36,2023-09-22,2023-09-28
42826,42161,DHL,13,2023-08-07,2023-08-12
42827,6737,BlueDart,44,2023-05-02,2023-05-07
42828,20662,BlueDart,21,2023-07-12,2023-07-15
42829,28610,FedEx,27,2023-02-02,2023-02-06
42830,26271,UPS,41,2023-12-20,2023-12-28
42831,35695,DHL,43,2023-06-16,2023-06-26
42832,12376,UPS,31,2023-11-14,2023-11-19
42833,14445,BlueDart,15,2023-03-18,2023-03-27
42834,26430,DHL,24,2023-06-09,2023-06-16
42835,22859,UPS,29,2023-07-02,2023-07-06
42836,25191,UPS,11,2023-10-09,2023-10-11
42837,37803,FedEx,41,2023-01-28,2023-02-05
42838,23704,BlueDart,22,2023-10-24,2023-10-31
42839,167,BlueDart,42,2023-07-01,2023-07-05
42840,46464,FedEx,46,2023-02-08,2023-02-18
42841,275,FedEx,47,2023-01-10,2023-01-14
42842,19534,BlueDart,16,2023-05-31,2023-06-06
42843,31925,FedEx,6,2023-02-27,2023-03-03
42844,22816,BlueDart,30,2023-07-14,2023-07-18
42845,28607,FedEx,11,2023-03-25,2023-03-29
42846,33773,BlueDart,13,2023-03-16,2023-03-24
42847,46701,BlueDart,9,2023-09-09,2023-09-13
42848,10610,DHL,48,2023-07-26,2023-07-28
42849,11644,BlueDart,48,2023-07-16,2023-07-20
42850,29036,UPS,27,2023-12-25,2024-01-02
42851,3979,FedEx,48,2023-12-05,2023-12-07
42852,35431,UPS,14,2023-11-14,2023-11-16
42853,21983,BlueDart,15,2023-04-13,2023-04-22
42854,34072,UPS,36,2023-07-29,2023-08-01
42855,23382,FedEx,25,2023-03-17,2023-03-22
42856,47865,DHL,40,2023-10-04,2023-10-07
42857,39381,DHL,39,2023-02-01,2023-02-06
42858,9423,UPS,34,2023-08-18,2023-08-23
42859,3673,FedEx,32,2023-07-10,2023-07-15
42860,5251,BlueDart,6,2023-07-25,2023-07-29
42861,25834,DHL,27,2023-08-02,2023-08-07
42862,27566,UPS,41,2023-10-11,2023-10-15
42863,26082,FedEx,17,2023-11-18,2023-11-20
42864,4577,DHL,25,2023-07-10,2023-07-19
42865,30591,UPS,39,2023-03-26,2023-04-03
42866,42972,FedEx,29,2023-11-09,2023-11-15
42867,31852,FedEx,27,2023-04-27,2023-04-30
42868,2179,DHL,14,2023-07-20,2023-07-30
42869,2258,BlueDart,29,2023-12-25,2023-12-28
42870,36375,BlueDart,40,2023-12-10,2023-12-18
42871,37253,DHL,12,2023-11-18,2023-11-23
42872,1176,UPS,13,2023-08-12,2023-08-19
42873,6263,FedEx,39,2023-01-02,2023-01-12
42874,15380,DHL,30,2023-09-15,2023-09-21
42875,29300,UPS,8,2023-10-23,2023-10-27
42876,22086,FedEx,33,2023-09-06,2023-09-15
42877,21549,UPS,33,2023-01-06,2023-01-14
42878,49178,BlueDart,48,2023-09-30,2023-10-09
42879,5077,DHL,11,2023-09-25,2023-09-29
42880,5347,UPS,20,2023-02-22,2023-02-26
42881,44722,DHL,39,2023-08-23,2023-08-28
42882,25933,BlueDart,16,2023-08-14,2023-08-21
42883,40762,FedEx,16,2023-04-26,2023-05-04
42884,5327,UPS,23,2023-05-15,2023-05-24
42885,33707,FedEx,22,2023-09-05,2023-09-08
42886,1197,FedEx,8,2023-03-16,2023-03-23
42887,23454,BlueDart,30,2023-07-04,2023-07-08
42888,49628,BlueDart,48,2023-03-01,2023-03-06
42889,10736,FedEx,43,2023-08-08,2023-08-14
42890,4085,DHL,7,2023-07-17,2023-07-22
42891,7677,DHL,39,2023-05-30,2023-06-02
42892,38860,DHL,32,2023-08-29,2023-09-08
42893,39572,UPS,41,2023-01-03,2023-01-12
42894,2810,DHL,12,2023-09-12,2023-09-18
42895,7838,FedEx,47,2023-05-01,2023-05-05
42896,35694,DHL,6,2023-12-26,2024-01-05
42897,7049,UPS,40,2023-07-06,2023-07-08
42898,4505,BlueDart,22,2023-01-13,2023-01-17
42899,17484,BlueDart,16,2023-05-11,2023-05-14
42900,28964,FedEx,34,2023-06-13,2023-06-21
42901,1421,BlueDart,24,2023-10-12,2023-10-15
42902,987,DHL,22,2023-08-26,2023-08-29
42903,17107,UPS,9,2023-11-11,2023-11-20
42904,42772,BlueDart,9,2023-02-02,2023-02-09
42905,29252,UPS,16,2023-06-11,2023-06-14
42906,46091,UPS,35,2023-09-06,2023-09-11
42907,40742,DHL,11,2023-03-12,2023-03-18
42908,11695,BlueDart,19,2023-07-12,2023-07-21
42909,44215,BlueDart,7,2023-07-27,2023-08-05
42910,38814,DHL,18,2023-07-20,2023-07-22
42911,26289,UPS,37,2023-11-14,2023-11-19
42912,13985,FedEx,19,2023-10-18,2023-10-22
42913,3572,BlueDart,43,2023-07-06,2023-07-10
42914,41376,BlueDart,37,2023-11-14,2023-11-18
42915,28341,DHL,46,2023-05-31,2023-06-10
42916,44035,BlueDart,13,2023-05-13,2023-05-22
42917,15338,BlueDart,5,2023-12-14,2023-12-24
42918,11356,DHL,32,2023-03-18,2023-03-20
42919,48404,FedEx,17,2023-05-26,2023-06-02
42920,18887,FedEx,49,2023-05-21,2023-05-30
42921,21166,DHL,16,2023-03-16,2023-03-20
42922,33793,UPS,15,2023-09-28,2023-10-01
42923,28134,UPS,50,2023-04-11,2023-04-21
42924,28237,UPS,32,2023-09-20,2023-09-28
42925,32996,DHL,48,2023-07-08,2023-07-14
42926,10407,UPS,46,2023-01-03,2023-01-06
42927,39864,DHL,33,2023-08-25,2023-08-28
42928,26372,BlueDart,32,2023-02-10,2023-02-18
42929,43694,BlueDart,7,2023-05-16,2023-05-20
42930,14568,DHL,36,2023-06-07,2023-06-12
42931,21562,UPS,31,2023-05-29,2023-06-04
42932,10260,UPS,30,2023-01-02,2023-01-10
42933,12401,FedEx,46,2023-02-12,2023-02-20
42934,26064,FedEx,5,2023-03-23,2023-03-28
42935,5162,FedEx,32,2023-08-13,2023-08-15
42936,8220,DHL,42,2023-02-07,2023-02-17
42937,25494,DHL,26,2023-12-30,2024-01-04
42938,24802,UPS,28,2023-06-21,2023-06-28
42939,301,DHL,32,2023-08-29,2023-09-08
42940,35624,DHL,26,2023-10-14,2023-10-17
42941,22311,BlueDart,8,2023-03-13,2023-03-16
42942,11776,DHL,28,2023-02-25,2023-02-27
42943,41619,FedEx,24,2023-09-03,2023-09-13
42944,43320,BlueDart,43,2023-02-09,2023-02-13
42945,29586,DHL,33,2023-12-01,2023-12-11
42946,19348,DHL,23,2023-07-09,2023-07-12
42947,11374,DHL,9,2023-11-01,2023-11-03
42948,48346,DHL,41,2023-02-16,2023-02-19
42949,14655,DHL,31,2023-09-17,2023-09-22
42950,48319,FedEx,46,2023-10-16,2023-10-18
42951,8525,UPS,42,2023-09-20,2023-09-27
42952,2167,DHL,33,2023-10-09,2023-10-19
42953,34791,UPS,5,2023-05-01,2023-05-06
42954,46287,FedEx,10,2023-06-19,2023-06-21
42955,41983,UPS,14,2023-02-26,2023-02-28
42956,43171,DHL,25,2023-08-18,2023-08-28
42957,22610,FedEx,30,2023-06-29,2023-07-05
42958,41201,BlueDart,5,2023-08-04,2023-08-13
42959,45595,BlueDart,32,2023-04-02,2023-04-11
42960,1909,FedEx,49,2023-07-27,2023-07-30
42961,22800,DHL,19,2023-09-01,2023-09-04
42962,5179,DHL,38,2023-08-19,2023-08-24
42963,17814,FedEx,14,2023-04-11,2023-04-14
42964,42297,BlueDart,30,2023-01-25,2023-02-02
42965,14807,BlueDart,11,2023-11-09,2023-11-16
42966,12305,FedEx,30,2023-12-05,2023-12-14
42967,6058,UPS,14,2023-06-12,2023-06-22
42968,10285,DHL,5,2023-05-06,2023-05-12
42969,29359,BlueDart,31,2023-02-26,2023-03-05
42970,41156,FedEx,32,2023-10-03,2023-10-07
42971,8233,FedEx,13,2023-08-14,2023-08-24
42972,9443,BlueDart,32,2023-10-09,2023-10-15
42973,29017,UPS,45,2023-12-14,2023-12-24
42974,43457,BlueDart,45,2023-02-05,2023-02-14
42975,629,BlueDart,34,2023-06-01,2023-06-09
42976,47382,FedEx,18,2023-08-22,2023-09-01
42977,46007,UPS,41,2023-10-14,2023-10-16
42978,5158,DHL,21,2023-02-07,2023-02-14
42979,7422,DHL,50,2023-01-21,2023-01-27
42980,26197,FedEx,33,2023-10-04,2023-10-10
42981,1069,FedEx,35,2023-05-22,2023-06-01
42982,36284,BlueDart,27,2023-09-03,2023-09-07
42983,40434,DHL,29,2023-10-01,2023-10-03
42984,35060,FedEx,29,2023-08-15,2023-08-21
42985,14949,FedEx,7,2023-02-25,2023-03-01
42986,32005,UPS,8,2023-07-24,2023-07-27
42987,4833,DHL,33,2023-03-04,2023-03-13
42988,17793,DHL,35,2023-10-06,2023-10-14
42989,5812,FedEx,38,2023-07-17,2023-07-23
42990,47754,UPS,22,2023-08-17,2023-08-25
42991,46176,FedEx,38,2023-04-16,2023-04-18
42992,42297,UPS,38,2023-05-26,2023-05-29
42993,41654,FedEx,38,2023-05-01,2023-05-03
42994,40967,DHL,48,2023-09-22,2023-09-30
42995,48636,DHL,49,2023-09-11,2023-09-21
42996,24382,UPS,40,2023-01-06,2023-01-08
42997,13988,UPS,42,2023-07-31,2023-08-08
42998,32075,DHL,29,2023-01-24,2023-02-01
42999,9045,BlueDart,32,2023-10-16,2023-10-19
43000,28066,DHL,14,2023-01-07,2023-01-13
43001,20232,FedEx,25,2023-10-05,2023-10-09
43002,32785,UPS,25,2023-05-13,2023-05-15
43003,15483,BlueDart,22,2023-09-07,2023-09-12
43004,32288,DHL,36,2023-04-14,2023-04-16
43005,36404,BlueDart,10,2023-11-09,2023-11-16
43006,45199,BlueDart,6,2023-05-01,2023-05-11
43007,751,DHL,41,2023-08-18,2023-08-25
43008,45526,UPS,33,2023-06-14,2023-06-21
43009,38838,BlueDart,28,2023-10-10,2023-10-20
43010,48318,DHL,29,2023-05-05,2023-05-13
43011,17259,UPS,7,2023-08-19,2023-08-21
43012,7729,DHL,29,2023-11-25,2023-11-28
43013,37735,FedEx,33,2023-08-27,2023-08-30
43014,39349,DHL,47,2023-02-20,2023-02-27
43015,1755,BlueDart,40,2023-08-19,2023-08-25
43016,29393,DHL,20,2023-10-05,2023-10-14
43017,46295,BlueDart,27,2023-06-11,2023-06-18
43018,12626,BlueDart,40,2023-11-03,2023-11-09
43019,15694,BlueDart,18,2023-05-07,2023-05-10
43020,8373,UPS,19,2023-07-25,2023-07-28
43021,19086,DHL,35,2023-01-02,2023-01-05
43022,28844,DHL,10,2023-06-25,2023-06-30
43023,25806,BlueDart,6,2023-05-03,2023-05-06
43024,43759,FedEx,40,2023-12-08,2023-12-15
43025,4062,FedEx,23,2023-07-31,2023-08-10
43026,8790,UPS,16,2023-12-31,2024-01-05
43027,3009,FedEx,41,2023-05-31,2023-06-08
43028,27884,BlueDart,21,2023-07-21,2023-07-28
43029,12953,DHL,22,2023-06-26,2023-06-28
43030,1672,BlueDart,29,2023-04-03,2023-04-05
43031,40271,BlueDart,19,2023-07-08,2023-07-14
43032,18126,BlueDart,24,2023-02-19,2023-03-01
43033,26366,DHL,12,2023-07-19,2023-07-24
43034,33582,UPS,36,2023-09-01,2023-09-07
43035,47372,DHL,19,2023-09-03,2023-09-08
43036,12117,FedEx,23,2023-02-13,2023-02-19
43037,46352,DHL,7,2023-03-26,2023-03-31
43038,23185,FedEx,16,2023-09-29,2023-10-02
43039,30570,DHL,7,2023-12-17,2023-12-24
43040,15820,FedEx,27,2023-10-13,2023-10-20
43041,35757,BlueDart,43,2023-12-20,2023-12-28
43042,21159,UPS,33,2023-02-13,2023-02-17
43043,32243,FedEx,18,2023-11-27,2023-12-05
43044,608,BlueDart,23,2023-08-04,2023-08-13
43045,33019,FedEx,41,2023-03-19,2023-03-21
43046,11860,DHL,20,2023-09-04,2023-09-11
43047,26383,FedEx,36,2023-02-15,2023-02-17
43048,17339,BlueDart,46,2023-09-10,2023-09-14
43049,27854,DHL,24,2023-10-08,2023-10-14
43050,12937,FedEx,22,2023-11-08,2023-11-15
43051,17304,UPS,45,2023-08-02,2023-08-11
43052,3149,FedEx,9,2023-04-05,2023-04-09
43053,48743,UPS,26,2023-05-11,2023-05-20
43054,23810,BlueDart,42,2023-08-30,2023-09-03
43055,30770,BlueDart,13,2023-04-28,2023-05-04
43056,20579,FedEx,12,2023-05-28,2023-05-30
43057,15123,UPS,16,2023-02-24,2023-03-02
43058,17363,BlueDart,17,2023-06-12,2023-06-15
43059,46573,UPS,50,2023-04-06,2023-04-11
43060,31995,FedEx,39,2023-12-02,2023-12-08
43061,2954,BlueDart,49,2023-08-24,2023-08-29
43062,41567,DHL,16,2023-01-12,2023-01-15
43063,34902,DHL,27,2023-09-28,2023-10-07
43064,3650,FedEx,39,2023-09-04,2023-09-14
43065,33109,DHL,17,2023-05-16,2023-05-18
43066,39332,FedEx,38,2023-12-06,2023-12-12
43067,30494,FedEx,49,2023-09-13,2023-09-17
43068,40059,DHL,21,2023-03-25,2023-04-02
43069,42581,UPS,44,2023-06-27,2023-06-29
43070,15883,FedEx,34,2023-07-06,2023-07-14
43071,40712,UPS,46,2023-06-19,2023-06-23
43072,17364,BlueDart,33,2023-02-04,2023-02-14
43073,48877,UPS,42,2023-09-07,2023-09-13
43074,3092,DHL,27,2023-04-22,2023-04-25
43075,3351,FedEx,26,2023-12-25,2024-01-03
43076,17283,FedEx,34,2023-03-04,2023-03-06
43077,1664,DHL,33,2023-12-02,2023-12-07
43078,47581,FedEx,32,2023-09-12,2023-09-21
43079,11688,DHL,44,2023-06-01,2023-06-03
43080,16087,FedEx,30,2023-04-17,2023-04-19
43081,28127,DHL,8,2024-01-01,2024-01-11
43082,49764,UPS,25,2023-12-23,2023-12-26
43083,42223,UPS,49,2023-10-19,2023-10-25
43084,45021,DHL,14,2023-03-24,2023-03-26
43085,35978,UPS,35,2023-03-15,2023-03-19
43086,12184,FedEx,37,2023-06-27,2023-07-03
43087,18455,UPS,27,2023-04-24,2023-05-03
43088,17693,FedEx,33,2023-09-13,2023-09-18
43089,12186,BlueDart,6,2023-07-09,2023-07-18
43090,26092,FedEx,47,2023-01-02,2023-01-08
43091,38020,BlueDart,49,2023-08-23,2023-08-25
43092,10597,DHL,28,2023-10-10,2023-10-18
43093,29544,BlueDart,35,2023-09-18,2023-09-26
43094,13148,BlueDart,35,2023-10-19,2023-10-27
43095,11320,FedEx,39,2023-11-27,2023-12-02
43096,15089,BlueDart,43,2023-08-04,2023-08-09
43097,23103,DHL,15,2023-11-17,2023-11-21
43098,40478,UPS,49,2023-03-02,2023-03-05
43099,7063,DHL,41,2023-09-11,2023-09-13
43100,38333,DHL,44,2023-12-02,2023-12-11
43101,33509,UPS,17,2023-01-09,2023-01-13
43102,29812,UPS,39,2023-11-07,2023-11-12
43103,35566,UPS,49,2023-10-16,2023-10-22
43104,43906,UPS,24,2023-12-01,2023-12-11
43105,37426,BlueDart,18,2023-12-08,2023-12-10
43106,9673,UPS,23,2023-09-14,2023-09-17
43107,21272,BlueDart,49,2023-01-28,2023-02-07
43108,27373,DHL,23,2023-11-23,2023-11-26
43109,20618,DHL,5,2023-04-01,2023-04-08
43110,28784,DHL,43,2023-01-16,2023-01-24
43111,8338,UPS,46,2023-01-08,2023-01-11
43112,9871,DHL,23,2023-03-26,2023-04-04
43113,5113,BlueDart,40,2023-07-02,2023-07-08
43114,5615,FedEx,29,2023-06-23,2023-06-26
43115,14240,BlueDart,5,2023-06-30,2023-07-04
43116,3924,BlueDart,40,2023-12-11,2023-12-14
43117,16734,BlueDart,32,2023-06-07,2023-06-13
43118,45448,DHL,47,2023-04-19,2023-04-29
43119,36791,FedEx,45,2023-02-28,2023-03-06
43120,1872,DHL,16,2023-12-08,2023-12-12
43121,27298,FedEx,26,2023-01-06,2023-01-15
43122,20939,FedEx,15,2023-07-30,2023-08-07
43123,5178,FedEx,33,2023-12-22,2023-12-24
43124,970,UPS,12,2023-06-11,2023-06-15
43125,13067,BlueDart,7,2023-01-02,2023-01-06
43126,37249,UPS,48,2023-12-17,2023-12-27
43127,6185,FedEx,7,2023-01-14,2023-01-16
43128,17063,UPS,26,2023-02-17,2023-02-22
43129,45608,DHL,32,2023-04-25,2023-05-05
43130,3102,DHL,30,2023-07-08,2023-07-17
43131,25639,DHL,43,2023-02-14,2023-02-24
43132,27973,BlueDart,18,2023-06-04,2023-06-07
43133,37180,DHL,28,2023-05-08,2023-05-16
43134,32956,UPS,24,2023-11-05,2023-11-09
43135,41882,DHL,35,2023-11-16,2023-11-26
43136,46174,UPS,43,2023-12-08,2023-12-16
43137,3932,FedEx,25,2023-04-27,2023-04-30
43138,8496,UPS,22,2023-06-08,2023-06-13
43139,41572,BlueDart,49,2023-01-15,2023-01-20
43140,42531,UPS,10,2023-11-30,2023-12-10
43141,24232,DHL,33,2023-09-13,2023-09-16
43142,41734,BlueDart,26,2023-01-13,2023-01-23
43143,22097,DHL,23,2023-07-06,2023-07-08
43144,3261,BlueDart,31,2023-12-31,2024-01-04
43145,18941,UPS,12,2023-12-18,2023-12-22
43146,44361,FedEx,45,2023-03-28,2023-04-02
43147,18336,UPS,18,2023-11-04,2023-11-11
43148,17665,UPS,30,2023-10-06,2023-10-13
43149,19357,UPS,23,2023-08-19,2023-08-26
43150,19541,BlueDart,34,2023-08-26,2023-09-04
43151,19374,DHL,27,2023-03-15,2023-03-21
43152,28583,BlueDart,22,2023-07-31,2023-08-04
43153,48649,DHL,34,2023-02-12,2023-02-16
43154,10039,BlueDart,43,2023-05-18,2023-05-20
43155,27223,FedEx,36,2023-05-01,2023-05-11
43156,4809,UPS,30,2023-08-10,2023-08-16
43157,22898,DHL,39,2023-04-21,2023-04-24
43158,38529,DHL,33,2023-12-08,2023-12-12
43159,1436,DHL,40,2023-11-23,2023-11-30
43160,18077,UPS,46,2023-10-22,2023-11-01
43161,28227,DHL,8,2023-10-22,2023-10-24
43162,13587,DHL,22,2023-04-04,2023-04-12
43163,31536,DHL,17,2023-02-05,2023-02-15
43164,6169,FedEx,6,2023-04-27,2023-05-03
43165,36591,BlueDart,44,2023-01-30,2023-02-02
43166,38617,UPS,40,2023-11-06,2023-11-15
43167,6601,UPS,43,2023-10-07,2023-10-09
43168,26361,FedEx,7,2023-11-03,2023-11-06
43169,47543,DHL,28,2023-09-16,2023-09-22
43170,2371,UPS,7,2023-03-14,2023-03-20
43171,11723,FedEx,45,2023-10-06,2023-10-15
43172,22110,BlueDart,39,2023-06-28,2023-07-02
43173,16463,UPS,13,2023-10-12,2023-10-15
43174,26927,BlueDart,8,2023-04-05,2023-04-12
43175,33989,DHL,18,2023-02-21,2023-02-26
43176,28810,FedEx,16,2023-12-06,2023-12-16
43177,43596,UPS,31,2023-11-20,2023-11-22
43178,10768,FedEx,20,2023-06-24,2023-06-27
43179,17739,FedEx,38,2023-04-18,2023-04-28
43180,3385,FedEx,50,2023-12-08,2023-12-15
43181,7533,UPS,39,2023-04-12,2023-04-21
43182,21341,BlueDart,32,2023-06-19,2023-06-27
43183,42741,UPS,13,2023-12-09,2023-12-14
43184,15664,BlueDart,11,2023-04-10,2023-04-16
43185,44092,FedEx,18,2023-11-12,2023-11-14
43186,24227,UPS,10,2023-03-24,2023-04-02
43187,8398,DHL,21,2023-07-08,2023-07-17
43188,21493,FedEx,15,2023-05-01,2023-05-11
43189,21718,FedEx,25,2023-04-26,2023-05-01
43190,9631,FedEx,17,2023-09-23,2023-09-30
43191,36011,BlueDart,11,2023-12-03,2023-12-10
43192,42371,BlueDart,18,2023-01-26,2023-02-03
43193,29852,DHL,22,2023-08-08,2023-08-18
43194,41994,DHL,42,2023-11-01,2023-11-10
43195,25082,UPS,6,2023-08-03,2023-08-09
43196,41972,DHL,49,2023-11-24,2023-11-28
43197,34499,FedEx,50,2023-01-04,2023-01-09
43198,39156,DHL,42,2023-10-09,2023-10-19
43199,25648,BlueDart,48,2023-09-24,2023-10-03
43200,31552,UPS,23,2023-02-27,2023-03-04
43201,45218,BlueDart,17,2023-06-23,2023-06-30
43202,25961,DHL,40,2023-03-26,2023-04-04
43203,47114,BlueDart,35,2023-12-04,2023-12-08
43204,30428,DHL,5,2023-12-01,2023-12-09
43205,4716,UPS,30,2023-09-27,2023-10-04
43206,30597,UPS,47,2023-04-19,2023-04-23
43207,3489,BlueDart,32,2023-09-29,2023-10-02
43208,40520,FedEx,16,2023-03-11,2023-03-21
43209,26926,UPS,24,2023-02-19,2023-02-26
43210,4389,FedEx,23,2023-10-22,2023-10-25
43211,35104,FedEx,27,2023-01-01,2023-01-11
43212,49045,FedEx,43,2023-05-17,2023-05-24
43213,2723,UPS,46,2023-02-23,2023-03-03
43214,47771,BlueDart,14,2023-05-07,2023-05-09
43215,13145,FedEx,17,2023-10-10,2023-10-19
43216,15914,BlueDart,37,2023-06-08,2023-06-17
43217,25336,UPS,25,2023-12-13,2023-12-20
43218,48649,FedEx,46,2023-06-14,2023-06-18
43219,26436,FedEx,18,2023-01-15,2023-01-18
43220,13442,UPS,18,2023-05-02,2023-05-06
43221,19854,UPS,6,2023-12-02,2023-12-12
43222,30059,BlueDart,45,2023-12-18,2023-12-28
43223,49893,UPS,26,2023-04-03,2023-04-08
43224,20962,UPS,10,2023-03-29,2023-04-05
43225,30464,BlueDart,41,2023-05-02,2023-05-08
43226,3551,DHL,13,2023-04-10,2023-04-15
43227,37556,UPS,12,2023-07-11,2023-07-15
43228,20683,FedEx,13,2023-03-25,2023-03-31
43229,9579,FedEx,23,2023-03-28,2023-04-05
43230,29303,DHL,8,2023-09-08,2023-09-12
43231,25947,BlueDart,23,2023-01-27,2023-02-03
43232,21299,FedEx,11,2023-04-15,2023-04-25
43233,38347,BlueDart,41,2023-11-01,2023-11-06
43234,5992,DHL,37,2023-10-19,2023-10-25
43235,30509,DHL,26,2023-04-19,2023-04-25
43236,45260,BlueDart,26,2023-06-12,2023-06-14
43237,2589,UPS,40,2023-09-06,2023-09-12
43238,17058,DHL,36,2023-05-18,2023-05-21
43239,17560,DHL,10,2023-03-29,2023-04-08
43240,22474,UPS,35,2023-05-02,2023-05-07
43241,10048,UPS,10,2023-10-01,2023-10-03
43242,10583,BlueDart,5,2023-09-30,2023-10-06
43243,4581,FedEx,24,2023-11-16,2023-11-23
43244,8219,BlueDart,23,2023-11-20,2023-11-27
43245,426,UPS,36,2023-05-12,2023-05-14
43246,47056,FedEx,33,2023-04-10,2023-04-12
43247,33384,BlueDart,46,2023-02-27,2023-03-02
43248,39014,DHL,41,2023-07-16,2023-07-23
43249,13401,UPS,5,2023-12-11,2023-12-18
43250,30760,FedEx,7,2023-08-13,2023-08-15
43251,36542,BlueDart,28,2023-05-01,2023-05-07
43252,24519,DHL,29,2023-04-06,2023-04-11
43253,14820,FedEx,15,2023-07-25,2023-08-01
43254,37886,BlueDart,31,2023-07-18,2023-07-26
43255,31790,DHL,15,2023-01-17,2023-01-26
43256,613,FedEx,42,2023-09-18,2023-09-21
43257,4308,DHL,20,2023-09-02,2023-09-07
43258,44233,UPS,22,2023-02-26,2023-03-05
43259,3163,FedEx,34,2023-08-16,2023-08-25
43260,36643,FedEx,35,2023-02-14,2023-02-24
43261,31151,BlueDart,35,2023-12-18,2023-12-26
43262,23129,UPS,9,2023-04-07,2023-04-11
43263,12795,DHL,38,2023-11-23,2023-12-03
43264,14435,DHL,48,2023-06-25,2023-06-28
43265,41120,FedEx,11,2023-08-15,2023-08-19
43266,30808,BlueDart,24,2023-07-02,2023-07-07
43267,10964,DHL,6,2023-09-19,2023-09-23
43268,39197,DHL,9,2023-02-11,2023-02-15
43269,48809,DHL,32,2023-09-30,2023-10-10
43270,31497,DHL,41,2023-01-31,2023-02-02
43271,36158,BlueDart,11,2023-11-19,2023-11-23
43272,7555,DHL,38,2023-11-21,2023-11-28
43273,48007,BlueDart,45,2023-10-25,2023-10-31
43274,33183,FedEx,48,2023-04-26,2023-05-02
43275,10121,DHL,13,2023-05-04,2023-05-13
43276,29109,FedEx,16,2023-05-02,2023-05-06
43277,28283,FedEx,24,2023-09-25,2023-10-01
43278,37064,UPS,22,2023-08-19,2023-08-26
43279,18432,UPS,6,2023-11-20,2023-11-27
43280,29128,UPS,32,2023-10-23,2023-10-27
43281,13333,UPS,8,2023-04-19,2023-04-29
43282,609,DHL,47,2023-02-26,2023-02-28
43283,35178,BlueDart,28,2023-04-07,2023-04-17
43284,29887,BlueDart,38,2023-06-01,2023-06-08
43285,18388,UPS,38,2023-01-20,2023-01-23
43286,6099,BlueDart,36,2023-10-30,2023-11-02
43287,36365,DHL,43,2023-12-19,2023-12-27
43288,48363,BlueDart,39,2023-04-29,2023-05-08
43289,1742,FedEx,11,2023-06-17,2023-06-27
43290,27425,DHL,23,2023-03-21,2023-03-27
43291,20393,FedEx,24,2023-01-16,2023-01-24
43292,35364,FedEx,46,2023-04-17,2023-04-26
43293,39431,DHL,42,2023-11-19,2023-11-21
43294,37637,BlueDart,12,2023-12-01,2023-12-07
43295,16392,BlueDart,5,2023-05-12,2023-05-21
43296,4211,BlueDart,36,2023-06-04,2023-06-08
43297,2463,DHL,41,2023-10-10,2023-10-14
43298,27885,BlueDart,18,2023-02-08,2023-02-15
43299,38769,BlueDart,27,2023-11-16,2023-11-23
43300,8819,DHL,30,2023-02-05,2023-02-12
43301,12811,UPS,27,2023-09-07,2023-09-09
43302,29182,DHL,31,2023-06-07,2023-06-10
43303,38065,UPS,50,2023-02-18,2023-02-25
43304,53,FedEx,36,2023-05-03,2023-05-12
43305,16152,FedEx,8,2023-08-12,2023-08-17
43306,43421,FedEx,16,2023-12-23,2023-12-27
43307,27116,BlueDart,28,2023-12-28,2024-01-07
43308,45622,UPS,49,2023-10-27,2023-10-29
43309,3178,UPS,16,2023-11-23,2023-12-01
43310,7588,UPS,37,2023-03-19,2023-03-24
43311,8782,UPS,44,2023-02-26,2023-03-03
43312,2897,BlueDart,16,2023-03-09,2023-03-13
43313,27681,UPS,39,2023-10-02,2023-10-04
43314,186,BlueDart,40,2023-06-04,2023-06-14
43315,23367,UPS,10,2023-03-14,2023-03-23
43316,30048,UPS,30,2023-05-24,2023-05-28
43317,30539,BlueDart,32,2023-10-26,2023-11-02
43318,17862,FedEx,21,2023-07-02,2023-07-09
43319,29704,DHL,18,2023-11-05,2023-11-15
43320,23342,UPS,35,2023-05-28,2023-06-03
43321,36578,UPS,27,2023-06-02,2023-06-08
43322,48328,UPS,15,2023-12-08,2023-12-18
43323,48473,BlueDart,49,2023-02-24,2023-03-04
43324,5388,UPS,11,2023-10-06,2023-10-08
